User ID,Time (UTC),Survey Completion,Publisher Category,Gender,Age,Geography,Weight,Question #1 Answer,Response Time #1 (ms)
1002036081,2020-04-01 22:00:00,Complete,News,Female,25-34,US-MIDWEST-IA-Des Moines,0.8000532,"Used to commute, now work from home",264564
1002099890,2020-04-03 03:00:00,Complete,News,Male,18-24,US-SOUTH-TX-Houston,1.5363578,I continue to commute to work,14626
1002186871,2020-04-02 16:00:00,Complete,News,Female,55-64,US-MIDWEST-OH-Tiffin,0.6146492,I have recently been furloughed or laid-off,12049
1002215451,2020-04-02 04:00:00,Complete,News,Female,25-34,US-MIDWEST-WI,0.8000532,I have recently been furloughed or laid-off,21425
1002288069,2020-04-03 03:00:00,Complete,Reference,Female,65+,US-MIDWEST-KS-Wichita,0.5870307,I have recently been furloughed or laid-off,13465
100229491,2020-04-02 19:00:00,Complete,News,Unknown,Unknown,US-MIDWEST-MO,0,I continue to commute to work,14354
1002298109,2020-04-02 02:00:00,Complete,Arts & Entertainment,Male,25-34,US-MIDWEST-MO,0.8223476,"Used to commute, now work from home",11538
100249412,2020-04-02 12:00:00,Complete,News,Female,55-64,US-SOUTH-FL-Tampa,0.8425428,None of the above / Not working for pay,14907
1002717639,2020-04-01 18:00:00,Complete,News,Female,35-44,US-SOUTH-FL-Gainesville,1.0024129,None of the above / Not working for pay,41133
1002928128,2020-04-02 03:00:00,Complete,News,Male,55-64,US-SOUTH-TN,0.8660212,None of the above / Not working for pay,64329
1002960004,2020-04-02 00:00:00,Complete,News,Male,45-54,US-MIDWEST-NE-Omaha,0.736134,None of the above / Not working for pay,3443
1003007126,2020-04-02 18:00:00,Complete,News,Female,18-24,US-SOUTH-VA-Tuckahoe,1.4947061,"Used to commute, now work from home",27694
1003010154,2020-04-02 15:00:00,Complete,News,Unknown,Unknown,US-MIDWEST-MO,0,None of the above / Not working for pay,9508
100303051,2020-04-01 19:00:00,Complete,News,Unknown,Unknown,US-MIDWEST-IL,0,"Used to commute, now work from home",37414
1003033236,2020-04-03 08:00:00,Complete,News,Male,55-64,US-MIDWEST-IN-Evansville,0.6317771,I continue to commute to work,13116
1003296887,2020-04-03 11:00:00,Complete,News,Female,55-64,US-MIDWEST-MN-Austin,0.6146492,"Used to commute, now work from home",11683
1003299238,2020-04-02 12:00:00,Complete,News,Male,25-34,US-SOUTH-NC-Durham,1.1272496,None of the above / Not working for pay,3672
1003434195,2020-04-01 18:00:00,Complete,News,Male,35-44,US-WEST-AZ,1.2470563,None of the above / Not working for pay,13508
1003449688,2020-04-02 17:00:00,Complete,News,Female,35-44,US-NORTHEAST-NY,1.2716092,None of the above / Not working for pay,9612
1003467924,2020-04-03 00:00:00,Complete,News,Male,55-64,US-SOUTH-FL,0.8660212,I have recently been furloughed or laid-off,34792
1003661717,2020-04-02 05:00:00,Complete,News,Female,35-44,US-SOUTH-TX,1.0024129,I continue to commute to work,15366
1003839503,2020-04-02 11:00:00,Complete,News,Female,25-34,US-SOUTH-VA-Richmond,1.0966891,"Used to commute, now work from home",15134
1004080064,2020-04-03 04:00:00,Complete,News,Unknown,Unknown,US-WEST-OR,0,"Used to commute, now work from home",27756
1004271406,2020-04-02 12:00:00,Complete,News,Female,18-24,US-NORTHEAST-NY,1.8961069,None of the above / Not working for pay,397984
1004299571,2020-04-02 23:00:00,Complete,News,Male,35-44,US-NORTHEAST-NY-New York,1.3070441,Used to work from home and still do,45937
1004469702,2020-04-02 14:00:00,Complete,News,Female,65+,US-WEST-WA-Tacoma,0.9739312,None of the above / Not working for pay,11962
1004580939,2020-04-02 03:00:00,Complete,News,Female,35-44,US-SOUTH-NC,1.0024129,I continue to commute to work,10816
1004702115,2020-04-01 23:00:00,Complete,News,Male,35-44,US-SOUTH-VA,1.0303463,I have recently been furloughed or laid-off,30549
1004791272,2020-04-02 19:00:00,Complete,News,Female,35-44,US-NORTHEAST-PA,1.2716092,I have recently been furloughed or laid-off,6473
1004832054,2020-04-02 18:00:00,Complete,News,Female,55-64,US-SOUTH-AL-Gadsden,0.8425428,None of the above / Not working for pay,28638
1004860011,2020-04-02 15:00:00,Complete,News,Female,Unknown,US-WEST-CO-Aurora,0,"Used to commute, now work from home",14732
1005163099,2020-04-02 18:00:00,Complete,News,Female,55-64,US-SOUTH-MS-Jackson,0.8425428,I have recently been furloughed or laid-off,18884
1005343100,2020-04-02 01:00:00,Complete,News,Male,35-44,US-SOUTH-FL,1.0303463,I continue to commute to work,15097
1005392337,2020-04-03 02:00:00,Complete,Arts & Entertainment,Unknown,Unknown,US-MIDWEST-MI,0,None of the above / Not working for pay,5456
1005459287,2020-04-02 20:00:00,Complete,News,Male,55-64,US-SOUTH-TX,0.8660212,None of the above / Not working for pay,9467
1005497159,2020-04-02 00:00:00,Complete,News,Unknown,Unknown,US-SOUTH-SC,0,Used to work from home and still do,31212
1005620406,2020-04-02 14:00:00,Complete,News,Male,45-54,US-SOUTH-MS,1.0090705,Used to work from home and still do,22951
1005757189,2020-04-02 09:00:00,Complete,News,Male,65+,US-SOUTH-GA,0.8271076,None of the above / Not working for pay,28765
1005824112,2020-04-02 23:00:00,Complete,News,Male,25-34,US-SOUTH-NC-Greensboro,1.1272496,I continue to commute to work,16264
1005971728,2020-04-02 22:00:00,Complete,News,Female,55-64,US-SOUTH-MS-Jackson,0.8425428,None of the above / Not working for pay,14805
1006174390,2020-04-02 09:00:00,Complete,News,Male,35-44,US-MIDWEST-MN-Minneapolis,0.7516551,"Used to commute, now work from home",12953
1006208,2020-04-02 18:00:00,Complete,News,Female,45-54,US-WEST-ID-Boise,1.1881951,I have recently been furloughed or laid-off,21111
1006409103,2020-04-02 13:00:00,Complete,News,Female,45-54,US-SOUTH-VA-Portsmouth,0.9817139,None of the above / Not working for pay,7146
1006650029,2020-04-03 03:00:00,Complete,News,Unknown,Unknown,US-SOUTH-KY,0,"Used to commute, now work from home",16916
1006667638,2020-04-02 11:00:00,Complete,News,Female,Unknown,US-MIDWEST-WI,0,None of the above / Not working for pay,18213
1006673151,2020-04-02 11:00:00,Complete,News,Male,55-64,US-WEST-CA,1.0481691,"Used to commute, now work from home",1498296
1007482169,2020-04-03 03:00:00,Complete,News,Unknown,Unknown,US-NORTHEAST-MA,0,I continue to commute to work,10334
1007538221,2020-04-03 03:00:00,Complete,News,Female,25-34,US-WEST-CO-Denver,1.3273527,"Used to commute, now work from home",16477
1007597171,2020-04-03 11:00:00,Complete,News,Male,55-64,US-SOUTH-GA,0.8660212,"Used to commute, now work from home",47716
1007844977,2020-04-02 12:00:00,Complete,News,Unknown,Unknown,US-NORTHEAST-PA,0,I continue to commute to work,15756
1007877706,2020-04-02 18:00:00,Complete,News,Unknown,Unknown,US-SOUTH-MD,0,"Used to commute, now work from home",11557
1007902253,2020-04-03 00:00:00,Complete,News,Unknown,Unknown,US-NORTHEAST-MA,0,"Used to commute, now work from home",17008
1008101840,2020-04-02 16:00:00,Complete,News,Male,18-24,US-SOUTH-VA,1.5363578,None of the above / Not working for pay,5647
100815973,2020-04-02 20:00:00,Complete,News,Female,45-54,US-SOUTH-SC,0.9817139,I continue to commute to work,20549
1008246489,2020-04-03 11:00:00,Complete,News,Unknown,Unknown,US-WEST-WA,0,"Used to commute, now work from home",23723
100836861,2020-04-02 00:00:00,Complete,News,Female,65+,US-SOUTH-NC,0.8046841,I continue to commute to work,11062
100866787,2020-04-02 17:00:00,Complete,News,Female,35-44,US-NORTHEAST-PA,1.2716092,"Used to commute, now work from home",18336
1008797685,2020-04-02 16:00:00,Complete,News,Female,55-64,US-SOUTH-TX,0.8425428,"Used to commute, now work from home",25550
1008801646,2020-04-02 18:00:00,Complete,Other,Female,25-34,US-NORTHEAST-NJ,1.3912031,I have recently been furloughed or laid-off,43941
1008941753,2020-04-01 23:00:00,Complete,News,Female,18-24,US-MIDWEST-MN,1.0904133,None of the above / Not working for pay,5241
1008946784,2020-04-02 15:00:00,Complete,Arts & Entertainment,Male,65+,US-WEST-UT,1.0010709,None of the above / Not working for pay,9768
100906658,2020-04-01 18:00:00,Complete,News,Female,25-34,US-WEST-CO-Greeley,1.3273527,I continue to commute to work,12480
100911691,2020-04-02 11:00:00,Complete,News,Female,45-54,US-MIDWEST-IL,0.7161769,"Used to commute, now work from home",9117
1009155332,2020-04-02 10:00:00,Complete,News,Male,45-54,US-MIDWEST-WI,0.736134,I have recently been furloughed or laid-off,51441
1009378114,2020-04-02 00:00:00,Complete,News,Female,65+,US-SOUTH-DE,0.8046841,I continue to commute to work,13741
1009474875,2020-04-02 16:00:00,Complete,News,Unknown,Unknown,US-NORTHEAST-NY-New York,0,None of the above / Not working for pay,5332
1009718578,2020-04-02 22:00:00,Complete,News,Male,45-54,US-NORTHEAST-CT,1.2800547,I continue to commute to work,9010
1009777951,2020-04-01 19:00:00,Complete,News,Male,25-34,US-MIDWEST-IN-Schererville,0.8223476,None of the above / Not working for pay,16092
1009910656,2020-04-02 11:00:00,Complete,News,Unknown,Unknown,US-SOUTH-OK,0,Used to work from home and still do,22331
1010066045,2020-04-02 01:00:00,Complete,Other,Unknown,Unknown,US-SOUTH-FL,0,None of the above / Not working for pay,8772
1010323164,2020-04-02 01:00:00,Complete,News,Female,45-54,US-SOUTH-SC-Hilton Head Island,0.9817139,Used to work from home and still do,8382
1010657321,2020-04-01 22:00:00,Complete,News,Male,35-44,US-MIDWEST-MO-St. Louis,0.7516551,"Used to commute, now work from home",25586
1010695630,2020-04-02 22:00:00,Complete,News,Unknown,Unknown,US-WEST-WA-Seattle,0,"Used to commute, now work from home",14780
1010986429,2020-04-03 03:00:00,Complete,News,Female,55-64,US-SOUTH-NC-Winston-Salem,0.8425428,None of the above / Not working for pay,7660
1011332057,2020-04-02 19:00:00,Complete,News,Female,45-54,US-SOUTH-AL,0.9817139,None of the above / Not working for pay,21428
1011481473,2020-04-03 01:00:00,Complete,Other,Female,65+,US-MIDWEST-MI,0.5870307,I continue to commute to work,17810
1011498228,2020-04-02 12:00:00,Complete,News,Male,65+,US-NORTHEAST-PA,1.049226,None of the above / Not working for pay,16455
1011876030,2020-04-02 13:00:00,Complete,News,Male,55-64,US-SOUTH-AL-Opelika,0.8660212,I continue to commute to work,25669
1011889718,2020-04-02 17:00:00,Complete,News,Unknown,Unknown,US-WEST-AZ-Phoenix,0,None of the above / Not working for pay,29917
1012162597,2020-04-03 07:00:00,Complete,News,Female,45-54,US-SOUTH-NC-Charlotte,0.9817139,I continue to commute to work,13994
1012314670,2020-04-02 18:00:00,Complete,Arts & Entertainment,Male,55-64,US-NORTHEAST-PA,1.0985898,"Used to commute, now work from home",19099
1012327741,2020-04-02 17:00:00,Complete,News,Female,45-54,US-MIDWEST-IN,0.7161769,None of the above / Not working for pay,17872
1012861457,2020-04-02 12:00:00,Complete,News,Male,35-44,US-SOUTH-VA,1.0303463,I continue to commute to work,10354
1012925566,2020-04-02 17:00:00,Complete,News,Female,35-44,US-NORTHEAST-PA-Philadelphia,1.2716092,None of the above / Not working for pay,2963
1013095746,2020-04-02 00:00:00,Complete,News,Female,25-34,US-MIDWEST-MO,0.8000532,Used to work from home and still do,32396
101316155,2020-04-01 23:00:00,Complete,News,Unknown,Unknown,US-NORTHEAST-PA,0,I continue to commute to work,9138
1013179309,2020-04-02 17:00:00,Complete,News,Unknown,Unknown,US-MIDWEST-IL-Bloomington,0,"Used to commute, now work from home",31524
1013249881,2020-04-01 22:00:00,Complete,News,Female,18-24,US-MIDWEST-NE-Lincoln,1.0904133,None of the above / Not working for pay,4987
1013261766,2020-04-02 05:00:00,Complete,News,Female,25-34,US-WEST-CA-Goleta,1.3273527,"Used to commute, now work from home",10397
101328542,2020-04-02 06:00:00,Complete,News,Unknown,Unknown,US-SOUTH-LA,0,None of the above / Not working for pay,14001
1013600678,2020-04-02 15:00:00,Complete,News,Unknown,Unknown,US-SOUTH-AL-Huntsville,0,I continue to commute to work,38509
1013605904,2020-04-02 04:00:00,Complete,News,Female,25-34,US-WEST-CA-Sacramento,1.3273527,I continue to commute to work,14544
1013771691,2020-04-02 13:00:00,Complete,News,Male,45-54,US-MIDWEST-MO,0.736134,"Used to commute, now work from home",14613
1013962745,2020-04-01 19:00:00,Complete,News,Unknown,Unknown,US-NORTHEAST-NJ,0,I continue to commute to work,10213
1014369800,2020-04-02 23:00:00,Complete,News,Male,45-54,US-MIDWEST-IL-Champaign,0.736134,None of the above / Not working for pay,25116
1014418874,2020-04-01 23:00:00,Complete,News,Female,55-64,US-SOUTH-TX,0.8425428,Used to work from home and still do,8181
1014555975,2020-04-02 22:00:00,Complete,News,Female,25-34,US-WEST-AZ,1.3273527,"Used to commute, now work from home",722872
1014871320,2020-04-01 19:00:00,Complete,News,Male,65+,US-SOUTH-FL-Jacksonville,0.8271076,None of the above / Not working for pay,25185
1015027327,2020-04-01 21:00:00,Complete,News,Female,35-44,US-SOUTH-MD,1.0024129,"Used to commute, now work from home",26751
1015112814,2020-04-02 21:00:00,Complete,News,Male,55-64,US-NORTHEAST-NH,1.0985898,I have recently been furloughed or laid-off,14697
1015293750,2020-04-01 19:00:00,Complete,News,Female,25-34,US-SOUTH-TX-San Antonio,1.0966891,"Used to commute, now work from home",8709
1015388213,2020-04-01 19:00:00,Complete,News,Unknown,Unknown,US-WEST-NM-Rio Rancho,0,None of the above / Not working for pay,14197
1015426656,2020-04-02 23:00:00,Complete,News,Female,65+,US-SOUTH-KY,0.8046841,"Used to commute, now work from home",17408
101561495,2020-04-02 14:00:00,Complete,News,Unknown,Unknown,US-MIDWEST-WI,0,I continue to commute to work,37507
1015638790,2020-04-02 15:00:00,Complete,News,Female,35-44,US-NORTHEAST-NY-New York,1.2716092,"Used to commute, now work from home",6973
1015651707,2020-04-01 23:00:00,Complete,News,Unknown,Unknown,US-WEST-UT,0,None of the above / Not working for pay,49437
1016205681,2020-04-03 00:00:00,Complete,News,Unknown,Unknown,US-WEST-UT-Salt Lake City,0,None of the above / Not working for pay,8517
1016257157,2020-04-02 00:00:00,Complete,Other,Male,Unknown,US-MIDWEST-ND,0,None of the above / Not working for pay,2657
1016513291,2020-04-03 07:00:00,Complete,News,Female,65+,US-SOUTH-FL,0.8046841,"Used to commute, now work from home",21640
101657920,2020-04-02 23:00:00,Complete,News,Male,45-54,US-NORTHEAST-PA,1.2800547,"Used to commute, now work from home",19200
1016725993,2020-04-02 09:00:00,Complete,News,Unknown,Unknown,US-SOUTH-NC-Charlotte,0,None of the above / Not working for pay,14806
1016766089,2020-04-03 02:00:00,Complete,News,Female,45-54,US-SOUTH-NC-Thomasville,0.9817139,None of the above / Not working for pay,9086
1016897869,2020-04-02 05:00:00,Complete,Other,Female,25-34,US-SOUTH-TX,1.0966891,None of the above / Not working for pay,19741
1016949831,2020-04-03 02:00:00,Complete,News,Male,25-34,US-WEST-AK-Anchorage,1.364341,I continue to commute to work,9570
101722231,2020-04-02 13:00:00,Complete,News,Male,65+,US-NORTHEAST-NY,1.049226,"Used to commute, now work from home",1201504
1017742409,2020-04-02 17:00:00,Complete,News,Male,45-54,US-SOUTH-VA-Reston,1.0090705,None of the above / Not working for pay,74568
1018262044,2020-04-02 17:00:00,Complete,News,Male,65+,US-WEST-ID-Boise,1.0010709,I continue to commute to work,7904
1018347794,2020-04-02 00:00:00,Complete,News,Male,45-54,US-WEST-CO,1.2213056,None of the above / Not working for pay,18524
1018456938,2020-04-02 00:00:00,Complete,News,Unknown,Unknown,US-SOUTH-TX,0,None of the above / Not working for pay,15716
1018543362,2020-04-01 21:00:00,Complete,News,Male,35-44,US-NORTHEAST-PA,1.3070441,I have recently been furloughed or laid-off,61555
1018616154,2020-04-02 19:00:00,Complete,News,Male,18-24,US-NORTHEAST-PA,1.9489442,None of the above / Not working for pay,13864
1018631138,2020-04-01 18:00:00,Complete,News,Female,35-44,US-MIDWEST-IN-Indianapolis,0.7312772,None of the above / Not working for pay,2862
1018741853,2020-04-02 22:00:00,Complete,News,Male,55-64,US-MIDWEST-WI-Manitowoc,0.6317771,None of the above / Not working for pay,4879
1018787351,2020-04-01 21:00:00,Complete,News,Female,35-44,US-MIDWEST-IL-Peoria,0.7312772,I continue to commute to work,14262
1018836568,2020-04-03 01:00:00,Complete,News,Male,18-24,US-MIDWEST-IL,1.120799,None of the above / Not working for pay,5160
1018982730,2020-04-02 18:00:00,Complete,News,Unknown,Unknown,US-SOUTH-WV-Morgantown,0,None of the above / Not working for pay,23951
1019189286,2020-04-02 03:00:00,Complete,News,Unknown,Unknown,US-SOUTH-SC-Florence,0,"Used to commute, now work from home",37956
1019366072,2020-04-02 05:00:00,Complete,News,Unknown,Unknown,US-SOUTH-NC-High Point,0,I continue to commute to work,4250
1019415937,2020-04-01 22:00:00,Complete,News,Male,65+,US-MIDWEST-NE,0.603389,I continue to commute to work,17630
101951642,2020-04-01 22:00:00,Complete,News,Unknown,Unknown,US-WEST-NM-Santa Fe,0,Used to work from home and still do,23703
1019616534,2020-04-02 23:00:00,Complete,News,Female,65+,US-WEST-CO,0.9739312,I have recently been furloughed or laid-off,34727
1020613422,2020-04-03 11:00:00,Complete,News,Female,55-64,US-SOUTH-FL,0.8425428,I continue to commute to work,14307
1020705622,2020-04-02 17:00:00,Complete,News,Female,45-54,US-SOUTH-VA,0.9817139,I continue to commute to work,17905
1021016818,2020-04-02 03:00:00,Complete,News,Female,55-64,US-MIDWEST-MO-Jefferson City,0.6146492,None of the above / Not working for pay,28948
1021050940,2020-04-02 16:00:00,Complete,Arts & Entertainment,Male,25-34,US-WEST-NV,1.364341,I continue to commute to work,1698
1021180687,2020-04-02 13:00:00,Complete,News,Female,18-24,US-MIDWEST-OH,1.0904133,None of the above / Not working for pay,3574
1021201908,2020-04-02 21:00:00,Complete,News,Female,35-44,US-WEST-ID,1.2132477,"Used to commute, now work from home",10345
1021368546,2020-04-02 14:00:00,Complete,News,Female,55-64,US-NORTHEAST-PA-Hazleton,1.0688062,"Used to commute, now work from home",31565
1021382649,2020-04-01 19:00:00,Complete,News,Female,25-34,US-WEST-NV,1.3273527,"Used to commute, now work from home",11144
1021764493,2020-04-02 05:00:00,Complete,News,Male,55-64,US-WEST-CO,1.0481691,Used to work from home and still do,22072
102234270,2020-04-02 01:00:00,Complete,News,Female,45-54,US-WEST-CO-Broomfield,1.1881951,"Used to commute, now work from home",9060
1022419098,2020-04-02 20:00:00,Complete,News,Female,65+,US-MIDWEST-IL,0.5870307,Used to work from home and still do,12456
102247067,2020-04-02 02:00:00,Complete,Arts & Entertainment,Female,25-34,US-NORTHEAST-PA,1.3912031,I have recently been furloughed or laid-off,59276
10229799,2020-04-01 21:00:00,Complete,News,Female,65+,US-SOUTH-GA,0.8046841,I continue to commute to work,42048
1022989425,2020-04-01 18:00:00,Complete,News,Male,35-44,US-MIDWEST-MO,0.7516551,I continue to commute to work,14595
1023024661,2020-04-02 14:00:00,Complete,News,Male,55-64,US-MIDWEST-WI-Green Bay,0.6317771,None of the above / Not working for pay,41153
1023066046,2020-04-03 00:00:00,Complete,News,Female,25-34,US-NORTHEAST-CT,1.3912031,"Used to commute, now work from home",13361
1023100377,2020-04-02 02:00:00,Complete,News,Male,55-64,US-SOUTH-DE-Glasgow,0.8660212,None of the above / Not working for pay,2262
1023118197,2020-04-01 18:00:00,Complete,News,Unknown,Unknown,US-SOUTH-MS,0,None of the above / Not working for pay,13763
1023423863,2020-04-01 23:00:00,Complete,News,Unknown,Unknown,US-MIDWEST-WI,0,I have recently been furloughed or laid-off,30659
1023627039,2020-04-02 20:00:00,Complete,News,Female,45-54,US-SOUTH-VA-Bristol,0.9817139,Used to work from home and still do,12921
1023718030,2020-04-02 14:00:00,Complete,News,Male,55-64,US-SOUTH-FL,0.8660212,I continue to commute to work,15261
10237186,2020-04-02 14:00:00,Complete,News,Female,45-54,US-MIDWEST-IL-Urbana,0.7161769,None of the above / Not working for pay,12176
1023968634,2020-04-02 02:00:00,Complete,News,Female,65+,US-SOUTH-OK-Tulsa,0.8046841,Used to work from home and still do,13111
1023990984,2020-04-02 19:00:00,Complete,News,Male,25-34,US-SOUTH-VA,1.1272496,I continue to commute to work,12008
1024143606,2020-04-02 16:00:00,Complete,News,Female,35-44,US-NORTHEAST-PA-Hazleton,1.2716092,"Used to commute, now work from home",9438
1024147407,2020-04-02 22:00:00,Complete,News,Male,25-34,US-MIDWEST-OH,0.8223476,None of the above / Not working for pay,4388
1024232664,2020-04-02 15:00:00,Complete,News,Male,35-44,US-SOUTH-SC-Orangeburg,1.0303463,None of the above / Not working for pay,21217
1024426440,2020-04-01 18:00:00,Complete,News,Female,18-24,US-MIDWEST-SD-Sioux Falls,1.0904133,I continue to commute to work,25781
1024463794,2020-04-02 01:00:00,Complete,News,Male,25-34,US-SOUTH-OK-Collinsville,1.1272496,None of the above / Not working for pay,15981
1024607120,2020-04-02 21:00:00,Complete,News,Female,45-54,US-SOUTH-TN-Collierville,0.9817139,"Used to commute, now work from home",22562
1024835606,2020-04-03 00:00:00,Complete,News,Male,45-54,US-SOUTH-VA-Virginia Beach,1.0090705,I continue to commute to work,6157
1024920241,2020-04-02 15:00:00,Complete,News,Male,35-44,US-NORTHEAST-CT-Hartford,1.3070441,"Used to commute, now work from home",23582
1025127754,2020-04-02 14:00:00,Complete,News,Male,25-34,US-SOUTH-MD-Washington,1.1272496,"Used to commute, now work from home",72641
1025299372,2020-04-02 18:00:00,Complete,News,Female,65+,US-SOUTH-VA-Abingdon,0.8046841,None of the above / Not working for pay,6289
102539853,2020-04-02 22:00:00,Complete,News,Male,35-44,US-SOUTH-TX-San Marcos,1.0303463,"Used to commute, now work from home",16818
102540228,2020-04-02 05:00:00,Complete,News,Male,55-64,US-WEST-WA,1.0481691,None of the above / Not working for pay,20831
102557387,2020-04-02 11:00:00,Complete,News,Male,65+,US-WEST-CO,1.0010709,"Used to commute, now work from home",20772
1025576584,2020-04-02 01:00:00,Complete,News,Male,45-54,US-MIDWEST-IN-Fort Wayne,0.736134,I continue to commute to work,7533
1025662563,2020-04-02 21:00:00,Complete,News,Male,35-44,US-WEST-AZ-Phoenix,1.2470563,I continue to commute to work,4921
1025716510,2020-04-01 20:00:00,Complete,News,Female,18-24,US-MIDWEST-MO,1.0904133,None of the above / Not working for pay,9344
1025742282,2020-04-02 10:00:00,Complete,News,Male,55-64,US-MIDWEST-MN-Minneapolis,0.6317771,I continue to commute to work,24006
1025778687,2020-04-01 22:00:00,Complete,News,Male,55-64,US-SOUTH-OK-Tulsa,0.8660212,None of the above / Not working for pay,14488
1025885544,2020-04-02 16:00:00,Complete,News,Unknown,Unknown,US-SOUTH-OK-Oklahoma City,0,I continue to commute to work,2415
1026209374,2020-04-01 22:00:00,Complete,News,Female,65+,US-SOUTH-VA-Virginia Beach,0.8046841,"Used to commute, now work from home",16471
1026305181,2020-04-01 19:00:00,Complete,News,Male,45-54,US-MIDWEST-IA,0.736134,I continue to commute to work,6205
102631758,2020-04-02 17:00:00,Complete,News,Female,25-34,US-WEST-OR-Portland,1.3273527,I continue to commute to work,23996
1026428724,2020-04-02 14:00:00,Complete,News,Male,35-44,US-WEST-CA,1.2470563,None of the above / Not working for pay,31621
1026561242,2020-04-03 03:00:00,Complete,News,Male,55-64,US-WEST-AK-Anchorage,1.0481691,I continue to commute to work,38202
1026758104,2020-04-02 16:00:00,Complete,News,Unknown,Unknown,US-WEST-UT,0,None of the above / Not working for pay,4315
1026795883,2020-04-02 12:00:00,Complete,News,Male,25-34,US-SOUTH-TX,1.1272496,I continue to commute to work,6921
1027264774,2020-04-02 04:00:00,Complete,News,Male,65+,US-SOUTH-TN,0.8271076,None of the above / Not working for pay,31424
1027280406,2020-04-02 06:00:00,Complete,News,Male,65+,US-MIDWEST-WI,0.603389,None of the above / Not working for pay,25264
1027805984,2020-04-02 12:00:00,Complete,News,Unknown,Unknown,US-MIDWEST-MN,0,"Used to commute, now work from home",28243
1028069340,2020-04-02 13:00:00,Complete,News,Male,45-54,US-WEST-UT,1.2213056,I continue to commute to work,35147
1028213944,2020-04-01 21:00:00,Complete,News,Unknown,Unknown,US-SOUTH-TX,0,None of the above / Not working for pay,22614
1028222051,2020-04-01 21:00:00,Complete,News,Female,Unknown,US-MIDWEST-WI-Milwaukee,0,I continue to commute to work,13132
1028465592,2020-04-01 21:00:00,Complete,News,Male,35-44,US-SOUTH-MS-Batesville,1.0303463,I have recently been furloughed or laid-off,12715
1028474206,2020-04-03 03:00:00,Complete,News,Female,45-54,US-WEST-CO-Denver,1.1881951,I have recently been furloughed or laid-off,16589
1029017472,2020-04-03 11:00:00,Complete,News,Unknown,Unknown,US-MIDWEST-WI,0,"Used to commute, now work from home",13989
1029026394,2020-04-03 00:00:00,Complete,News,Unknown,Unknown,US-SOUTH-TX,0,None of the above / Not working for pay,8791
1029131998,2020-04-03 00:00:00,Complete,News,Male,55-64,US-NORTHEAST-PA,1.0985898,Used to work from home and still do,55303
