"User ID","Time (UTC)","Survey Completion","Publisher Category","Gender","Age","Geography","Weight","Question #1 Answer","Response Time #1 (ms)"
"1008281644","2020-07-01 19:00:00","Complete","News","Female","45-54","US-WEST-UT-Salt Lake City",1.1337387,"Used to work from home and still do",9712
"1008744881","2020-06-30 14:00:00","Complete","News","Male","55-64","US-MIDWEST-MO-Springfield",0.617974,"None of the above / Not working for pay",10040
"1009325221","2020-07-03 15:00:00","Complete","News","Female","45-54","US-WEST-AZ-Phoenix",1.1337387,"I continue to commute to work",18551
"100993936","2020-07-01 01:00:00","Complete","News","Female","35-44","US-MIDWEST-IA",0.6945346,"Used to commute, now work from home",18099
"1010226089","2020-06-30 00:00:00","Complete","News","Unknown","Unknown","US-SOUTH-OK",0,"None of the above / Not working for pay",11258
"1010469563","2020-07-02 00:00:00","Complete","News","Unknown","Unknown","US-SOUTH-TX",0,"None of the above / Not working for pay",12642
"1010703103","2020-07-01 13:00:00","Complete","News","Unknown","Unknown","US-SOUTH-NC-Durham",0,"Used to commute, now work from home",18989
"1010905221","2020-06-30 08:00:00","Complete","News","Female","Unknown","US-MIDWEST-IL",0,"Used to work from home and still do",18512
"1011724308","2020-07-04 00:00:00","Complete","News","Female","25-34","US-WEST-CA-San Jose",1.3909675,"None of the above / Not working for pay",2958
"1012141757","2020-06-30 09:00:00","Complete","News","Female","18-24","US-MIDWEST-MN-Minneapolis",1.0167347,"None of the above / Not working for pay",3695
"1012147038","2020-07-01 23:00:00","Complete","News","Female","18-24","US-MIDWEST-MN-Albert Lea",1.0167347,"None of the above / Not working for pay",2193
"1012433958","2020-07-02 13:00:00","Complete","News","Female","65+","US-SOUTH-TX-Austin",0.9021625,"Used to work from home and still do",22108
"1012642617","2020-07-01 18:00:00","Complete","News","Female","35-44","US-NORTHEAST-PA",1.4116572,"None of the above / Not working for pay",23072
"101328893","2020-06-30 14:00:00","Complete","News","Female","Unknown","US-MIDWEST-IL-Chicago",0,"I continue to commute to work",15976
"1013829261","2020-07-02 02:00:00","Complete","News","Male","25-34","US-WEST-WA",1.3195848,"Used to commute, now work from home",23291
"1014417251","2020-07-02 00:00:00","Complete","News","Female","35-44","US-MIDWEST-NE",0.6945346,"None of the above / Not working for pay",7962
"1014904637","2020-07-01 17:00:00","Complete","News","Male","35-44","US-MIDWEST-MN",0.658892,"None of the above / Not working for pay",7755
"1014925259","2020-07-02 11:00:00","Complete","News","Male","45-54","US-SOUTH-KY",0.8926676,"I continue to commute to work",12743
"1015242444","2020-07-02 13:00:00","Complete","News","Male","65+","US-SOUTH-AL",0.8558647,"None of the above / Not working for pay",4795
"1015791612","2020-07-01 19:00:00","Complete","News","Female","25-34","US-SOUTH-AL",1.1544455,"I continue to commute to work",8200
"101594345","2020-07-01 23:00:00","Complete","News","Female","65+","US-SOUTH-TX",0.9021625,"Used to commute, now work from home",20446
"1016184244","2020-06-30 19:00:00","Complete","News","Male","25-34","US-MIDWEST-MO-Columbia",0.7673072,"None of the above / Not working for pay",13000
"1016271327","2020-07-02 20:00:00","Complete","News","Male","55-64","US-SOUTH-TX",0.882053,"Used to work from home, but now I commute",12527
"1016540486","2020-07-01 21:00:00","Complete","News","Male","35-44","US-WEST-CO",1.1331366,"None of the above / Not working for pay",1783
"1016558845","2020-06-30 23:00:00","Complete","News","Unknown","Unknown","US-WEST-AK-Anchorage",0,"Used to work from home, but now I commute",18749
"1016636380","2020-07-01 04:00:00","Complete","News","Unknown","Unknown","US-NORTHEAST-NJ",0,"None of the above / Not working for pay",9644
"1017448294","2020-07-04 00:00:00","Complete","News","Female","25-34","US-NORTHEAST-PA",1.6439336,"Used to commute, now work from home",25539
"1017555199","2020-07-02 11:00:00","Complete","News","Female","18-24","US-NORTHEAST-PA",2.066536,"I continue to commute to work",13509
"1018048692","2020-07-02 02:00:00","Complete","News","Female","25-34","US-SOUTH-NC-Charlotte",1.1544455,"Used to commute, now work from home",3680
"101868373","2020-07-03 22:00:00","Complete","News","Male","35-44","US-MIDWEST-IL",0.658892,"I continue to commute to work",2589
"1019181353","2020-07-02 12:00:00","Complete","News","Female","65+","US-NORTHEAST-NJ",1.284682,"I continue to commute to work",8175
"1019297119","2020-06-30 02:00:00","Complete","News","Female","Unknown","US-SOUTH-VA",0,"I continue to commute to work",71582
"1019424811","2020-06-30 05:00:00","Complete","News","Male","Unknown","US-WEST-OR",0,"None of the above / Not working for pay",15548
"1019579917","2020-07-01 23:00:00","Complete","News","Male","25-34","US-WEST-CO-Denver",1.3195848,"I continue to commute to work",46272
"1019611997","2020-06-30 05:00:00","Complete","News","Female","18-24","US-MIDWEST-SD",1.0167347,"I continue to commute to work",9050
"1019827550","2020-06-30 22:00:00","Complete","News","Male","55-64","US-WEST-UT-Salt Lake City",1.0627674,"None of the above / Not working for pay",22695
"1020176132","2020-07-02 00:00:00","Complete","News","Unknown","Unknown","US-SOUTH-TX-Houston",0,"Used to commute, now work from home",9093
"1020191506","2020-07-01 16:00:00","Complete","News","Female","35-44","US-WEST-CA",1.1944334,"I have recently been furloughed or laid-off",12227
"1020937896","2020-07-03 00:00:00","Complete","News","Female","45-54","US-WEST-WA",1.1337387,"None of the above / Not working for pay",7079
"102112001","2020-07-02 00:00:00","Complete","News","Male","25-34","US-SOUTH-OK-Oklahoma City",1.0952008,"Used to commute, now work from home",3466
"1022136080","2020-07-01 10:00:00","Complete","News","Female","45-54","US-MIDWEST-IA",0.6592421,"Used to work from home and still do",10423
"1022406141","2020-07-02 13:00:00","Complete","News","Male","35-44","US-SOUTH-VA",0.9404565,"None of the above / Not working for pay",6084
"1023800694","2020-07-01 15:00:00","Complete","Arts & Entertainment","Female","65+","US-SOUTH-WV",0.9021625,"None of the above / Not working for pay",17412
"1023975095","2020-06-29 23:00:00","Complete","News","Male","25-34","US-SOUTH-NC-Salisbury",1.0952008,"None of the above / Not working for pay",10282
"1024267393","2020-07-01 13:00:00","Complete","News","Male","25-34","US-SOUTH-AL-Birmingham",1.0952008,"I continue to commute to work",9967
"1024584227","2020-06-29 23:00:00","Complete","News","Female","65+","US-MIDWEST-NE",0.6320629,"I continue to commute to work",17119
"1024885436","2020-06-30 19:00:00","Complete","News","Unknown","Unknown","US-WEST-ID",0,"I have recently been furloughed or laid-off",8886
"102494918","2020-07-02 01:00:00","Complete","News","Female","18-24","US-WEST-NM",1.7485404,"I continue to commute to work",10681
"1025186715","2020-07-02 10:00:00","Complete","News","Male","18-24","US-SOUTH-NC-Raleigh",1.3767417,"None of the above / Not working for pay",1806
"1025284007","2020-07-01 13:00:00","Complete","News","Unknown","Unknown","US-SOUTH-KY-Lexington",0,"I continue to commute to work",19289
"1025866640","2020-07-01 17:00:00","Complete","News","Female","65+","US-SOUTH-VA",0.9021625,"None of the above / Not working for pay",2259
"102648545","2020-06-30 17:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-MO",0,"Used to commute, now work from home",3179
"1026541822","2020-07-01 16:00:00","Complete","News","Female","65+","US-MIDWEST-MN",0.6320629,"None of the above / Not working for pay",11475
"1026652936","2020-07-02 19:00:00","Complete","News","Female","55-64","US-NORTHEAST-PA",1.3239914,"Used to commute, now work from home",26553
"102711019","2020-07-01 03:00:00","Complete","News","Female","35-44","US-WEST-AZ",1.1944334,"None of the above / Not working for pay",10617
"1027132964","2020-07-01 02:00:00","Complete","News","Male","65+","US-MIDWEST-IN",0.5996262,"I continue to commute to work",26534
"1027151441","2020-07-02 12:00:00","Complete","News","Female","45-54","US-SOUTH-FL",0.9409563,"I have recently been furloughed or laid-off",7058
"1027641219","2020-07-02 01:00:00","Complete","News","Unknown","Unknown","US-NORTHEAST-PA",0,"None of the above / Not working for pay",1120887
"1027957064","2020-07-01 13:00:00","Complete","News","Unknown","Unknown","US-SOUTH-AR-Little Rock",0,"I continue to commute to work",125393
"1028033947","2020-06-30 10:00:00","Complete","News","Male","45-54","US-SOUTH-VA-Ashburn",0.8926676,"I continue to commute to work",37683
"1028732864","2020-07-01 16:00:00","Complete","News","Unknown","Unknown","US-SOUTH-TN",0,"None of the above / Not working for pay",7124
"1028877154","2020-06-29 23:00:00","Complete","News","Female","65+","US-NORTHEAST-PA",1.284682,"Used to work from home, but now I commute",13832
"1028908118","2020-07-02 21:00:00","Complete","News","Male","45-54","US-NORTHEAST-NY",1.2711612,"Used to commute, now work from home",47305
"1029018322","2020-07-01 16:00:00","Complete","News","Female","18-24","US-SOUTH-TX",1.4512163,"Used to commute, now work from home",23911
"1030352283","2020-07-02 10:00:00","Complete","News","Male","25-34","US-SOUTH-NC-Raleigh",1.0952008,"I continue to commute to work",14622
"1030834307","2020-06-30 19:00:00","Complete","News","Male","55-64","US-WEST-WA",1.0627674,"None of the above / Not working for pay",13297
"1031048373","2020-07-02 03:00:00","Complete","News","Male","25-34","US-SOUTH-TX",1.0952008,"I continue to commute to work",2636
"1031261690","2020-07-01 15:00:00","Complete","News","Female","18-24","US-MIDWEST-MO-St. Louis",1.0167347,"None of the above / Not working for pay",5004
"1031639959","2020-07-02 22:00:00","Complete","Other","Male","45-54","US-MIDWEST-IL-Chicago",0.6254107,"None of the above / Not working for pay",17497
"1031813994","2020-07-02 12:00:00","Complete","News","Male","65+","US-SOUTH-NC",0.8558647,"I continue to commute to work",57662
"1032484562","2020-07-02 15:00:00","Complete","News","Female","55-64","US-MIDWEST-IL",0.6514031,"None of the above / Not working for pay",12594
"1033553673","2020-07-02 02:00:00","Complete","News","Male","45-54","US-MIDWEST-MN",0.6254107,"None of the above / Not working for pay",16651
"1033615293","2020-07-01 18:00:00","Complete","News","Male","65+","US-MIDWEST-MN",0.5996262,"I continue to commute to work",33571
"1034577022","2020-07-01 23:00:00","Complete","News","Male","45-54","US-NORTHEAST-NJ",1.2711612,"I continue to commute to work",12799
"1034976637","2020-07-02 16:00:00","Complete","News","Male","45-54","US-SOUTH-AL",0.8926676,"Used to work from home, but now I commute",5956
"1035274815","2020-07-01 13:00:00","Complete","News","Female","45-54","US-NORTHEAST-NY",1.3399244,"I continue to commute to work",8668
"1035352930","2020-07-02 00:00:00","Complete","News","Male","35-44","US-MIDWEST-MN",0.658892,"I continue to commute to work",13273
"1035439249","2020-06-30 17:00:00","Complete","Other","Unknown","Unknown","US-MIDWEST-KS-Wichita",0,"I continue to commute to work",8619
"1035590625","2020-06-30 15:00:00","Complete","News","Male","45-54","US-WEST-CA",1.0755567,"I have recently been furloughed or laid-off",21486
"1036003709","2020-06-30 13:00:00","Complete","News","Female","45-54","US-MIDWEST-IA",0.6592421,"Used to work from home, but now I commute",8321
"1036135323","2020-06-30 17:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-IN-Indianapolis",0,"I continue to commute to work",6079
"1036577222","2020-06-30 04:00:00","Complete","News","Male","35-44","US-SOUTH-OK-Tulsa",0.9404565,"None of the above / Not working for pay",46432
"1037016134","2020-07-02 20:00:00","Complete","News","Female","35-44","US-SOUTH-FL",0.9913303,"None of the above / Not working for pay",2590
"1037047570","2020-06-30 22:00:00","Complete","News","Unknown","Unknown","US-WEST-NV-Carson City",0,"None of the above / Not working for pay",67987
"1038584261","2020-07-02 22:00:00","Complete","News","Female","55-64","US-SOUTH-GA",0.9297674,"None of the above / Not working for pay",8435
"1039170191","2020-07-01 16:00:00","Complete","News","Male","35-44","US-WEST-NV-Reno",1.1331366,"None of the above / Not working for pay",9003
"1040160675","2020-07-01 16:00:00","Complete","News","Female","25-34","US-MIDWEST-MO-Columbia",0.8088145,"Used to work from home and still do",20201
"1040434334","2020-07-02 19:00:00","Complete","News","Female","45-54","US-SOUTH-NC-Raleigh",0.9409563,"None of the above / Not working for pay",6769
"1040608641","2020-07-01 20:00:00","Complete","News","Male","25-34","US-SOUTH-VA",1.0952008,"Used to work from home and still do",8505
"1040687437","2020-06-30 19:00:00","Complete","News","Unknown","Unknown","US-SOUTH-AL",0,"I continue to commute to work",17093
"1040978050","2020-07-01 22:00:00","Complete","News","Female","55-64","US-SOUTH-NC",0.9297674,"None of the above / Not working for pay",9313
"1041119059","2020-07-01 17:00:00","Complete","News","Unknown","Unknown","US-WEST-CA",0,"I have recently been furloughed or laid-off",23799
"1041421036","2020-06-30 01:00:00","Complete","News","Male","45-54","US-WEST-CO",1.0755567,"Used to commute, now work from home",20171
"1041525936","2020-06-30 02:00:00","Complete","News","Unknown","Unknown","US-NORTHEAST-MA",0,"Used to commute, now work from home",12896
"1041683074","2020-07-01 15:00:00","Complete","News","Male","65+","US-MIDWEST-MO-KCMO",0.5996262,"I have recently been furloughed or laid-off",17922
"1043027961","2020-07-01 15:00:00","Complete","Arts & Entertainment","Unknown","Unknown","US-NORTHEAST-NY",0,"Used to commute, now work from home",9506
"1043714679","2020-07-01 15:00:00","Complete","News","Female","55-64","US-WEST-AZ-Phoenix",1.1202575,"None of the above / Not working for pay",10071
"1043790430","2020-07-02 17:00:00","Complete","News","Female","35-44","US-WEST-UT",1.1944334,"Used to work from home, but now I commute",17902
"1044197398","2020-07-01 11:00:00","Complete","News","Unknown","Unknown","US-SOUTH-KY",0,"Used to commute, now work from home",20588
"1044307114","2020-07-01 21:00:00","Complete","News","Male","25-34","US-SOUTH-TX",1.0952008,"I continue to commute to work",12879
"1044399697","2020-07-01 02:00:00","Complete","News","Male","65+","US-NORTHEAST-CT",1.2187537,"None of the above / Not working for pay",44717
"1045468333","2020-07-01 14:00:00","Complete","News","Female","35-44","US-MIDWEST-MO",0.6945346,"I continue to commute to work",49782
"1045568833","2020-07-01 13:00:00","Complete","News","Female","25-34","US-MIDWEST-IA",0.8088145,"Used to work from home and still do",13922
"1046079292","2020-07-01 04:00:00","Complete","News","Male","25-34","US-SOUTH-OK",1.0952008,"None of the above / Not working for pay",3745
"1046247068","2020-07-02 03:00:00","Complete","News","Male","25-34","US-MIDWEST-MO-St. Louis",0.7673072,"None of the above / Not working for pay",51458
"10465450","2020-07-02 01:00:00","Complete","News","Female","45-54","US-WEST-CO-Denver",1.1337387,"Used to commute, now work from home",22479
"1046584505","2020-07-01 20:00:00","Complete","News","Female","25-34","US-NORTHEAST-NY-New York",1.6439336,"I continue to commute to work",3281
"1046875024","2020-06-30 20:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-OH",0,"I continue to commute to work",42876
"1047234248","2020-07-02 11:00:00","Complete","News","Male","35-44","US-MIDWEST-MI",0.658892,"Used to commute, now work from home",5076
"1047602723","2020-07-01 20:00:00","Complete","News","Female","25-34","US-NORTHEAST-NY",1.6439336,"I continue to commute to work",10737
"104764045","2020-06-30 22:00:00","Complete","News","Female","45-54","US-WEST-AZ",1.1337387,"None of the above / Not working for pay",1888
"1048204691","2020-07-01 04:00:00","Complete","News","Unknown","Unknown","US-WEST-OR-Albany",0,"None of the above / Not working for pay",9794
"1048481855","2020-07-01 20:00:00","Complete","News","Female","18-24","US-SOUTH-NC",1.4512163,"None of the above / Not working for pay",1999
"1048719950","2020-07-01 23:00:00","Complete","News","Female","55-64","US-SOUTH-NC",0.9297674,"None of the above / Not working for pay",9961
"104913828","2020-07-01 17:00:00","Complete","News","Male","55-64","US-SOUTH-AL-Auburn",0.882053,"Used to commute, now work from home",29928
"1049412493","2020-07-02 01:00:00","Complete","News","Male","65+","US-MIDWEST-WI-Milwaukee",0.5996262,"I continue to commute to work",23134
"1049818457","2020-07-01 11:00:00","Complete","News","Unknown","Unknown","US-SOUTH-KY",0,"I continue to commute to work",12138
"104984658","2020-07-01 18:00:00","Complete","News","Male","45-54","US-WEST-OR",1.0755567,"I continue to commute to work",21334
"104992865","2020-06-30 22:00:00","Complete","News","Male","35-44","US-NORTHEAST-NY",1.3392127,"I continue to commute to work",14520
"1050235199","2020-06-30 15:00:00","Complete","News","Female","35-44","US-MIDWEST-OH",0.6945346,"I continue to commute to work",17989
"1050255859","2020-07-01 14:00:00","Complete","Arts & Entertainment","Unknown","Unknown","US-SOUTH-TX-Austin",0,"None of the above / Not working for pay",7044
"1050297473","2020-06-30 01:00:00","Complete","News","Female","45-54","US-WEST-ID-Twin Falls",1.1337387,"Used to commute, now work from home",20098
"105031374","2020-07-02 21:00:00","Complete","News","Male","25-34","US-WEST-CA",1.3195848,"I have recently been furloughed or laid-off",16498
"1050411031","2020-07-02 00:00:00","Complete","News","Female","45-54","US-SOUTH-OK-Tulsa",0.9409563,"I continue to commute to work",19767
"1050499333","2020-06-30 16:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-MI",0,"None of the above / Not working for pay",17382
"1050848722","2020-07-01 21:00:00","Complete","News","Male","45-54","US-SOUTH-TN-Nashville",0.8926676,"Used to work from home and still do",27973
"1051169879","2020-07-02 07:00:00","Complete","News","Male","25-34","US-SOUTH-NC-Raleigh",1.0952008,"Used to work from home and still do",26233
"1052168891","2020-06-30 13:00:00","Complete","News","Unknown","Unknown","US-SOUTH-TN-Nashville",0,"None of the above / Not working for pay",4076
"105230917","2020-07-03 04:00:00","Complete","News","Male","25-34","US-WEST-WA",1.3195848,"I continue to commute to work",19182
"1052370676","2020-07-01 15:00:00","Complete","News","Female","55-64","US-SOUTH-FL",0.9297674,"None of the above / Not working for pay",9093
"1053679362","2020-07-01 22:00:00","Complete","News","Male","45-54","US-SOUTH-NC-Durham",0.8926676,"I have recently been furloughed or laid-off",509961
"1054264979","2020-07-01 20:00:00","Complete","News","Female","55-64","US-MIDWEST-IL",0.6514031,"Used to commute, now work from home",7202
"1054358626","2020-07-02 06:00:00","Complete","News","Male","35-44","US-SOUTH-NC-Raleigh",0.9404565,"I continue to commute to work",8438
"1054512406","2020-07-01 21:00:00","Complete","News","Male","25-34","US-WEST-CO",1.3195848,"None of the above / Not working for pay",6941
"1054655161","2020-06-29 21:00:00","Complete","News","Female","25-34","US-WEST-MT",1.3909675,"Used to work from home and still do",17502
"1055203712","2020-07-02 16:00:00","Complete","News","Female","18-24","US-WEST-UT-Salt Lake City",1.7485404,"I continue to commute to work",8552
"1055760038","2020-06-30 04:00:00","Complete","News","Male","55-64","US-SOUTH-TX",0.882053,"I continue to commute to work",24118
"1055810143","2020-07-02 07:00:00","Complete","News","Female","55-64","Unknown",0,"None of the above / Not working for pay",7230
"1055906278","2020-07-02 15:00:00","Complete","News","Male","55-64","US-SOUTH-TX-Houston",0.882053,"I continue to commute to work",18985
"105609444","2020-06-30 14:00:00","Complete","News","Female","65+","US-MIDWEST-IL",0.6320629,"Used to commute, now work from home",11391
"1056108562","2020-07-01 23:00:00","Complete","News","Unknown","Unknown","US-SOUTH-GA-Conyers",0,"None of the above / Not working for pay",4523
"1056575968","2020-07-01 01:00:00","Complete","News","Female","18-24","US-SOUTH-AL",1.4512163,"Used to commute, now work from home",23499
"1057156094","2020-06-30 15:00:00","Complete","Other","Female","65+","US-MIDWEST-IL",0.6320629,"I continue to commute to work",19036
"1057421895","2020-07-01 21:00:00","Complete","News","Female","35-44","US-SOUTH-VA-Suffolk",0.9913303,"Used to commute, now work from home",13487
"1057627017","2020-06-30 02:00:00","Complete","News","Male","35-44","US-WEST-CO",1.1331366,"None of the above / Not working for pay",2284
"1058215256","2020-07-01 10:00:00","Complete","News","Male","65+","US-NORTHEAST-PA",1.2187537,"I continue to commute to work",26787
"1058717485","2020-07-01 21:00:00","Complete","News","Male","55-64","US-SOUTH-AL",0.882053,"Used to commute, now work from home",28248
"1058975236","2020-07-01 21:00:00","Complete","News","Female","55-64","US-MIDWEST-MO",0.6514031,"I continue to commute to work",9293
"1059604522","2020-07-02 19:00:00","Complete","News","Male","65+","US-SOUTH-OK",0.8558647,"Used to work from home and still do",117085
"1060002850","2020-07-02 22:00:00","Complete","News","Female","55-64","US-SOUTH-NC-Raleigh",0.9297674,"Used to commute, now work from home",6060
"1060005987","2020-07-02 04:00:00","Complete","News","Male","35-44","US-WEST-CO-Fort Collins",1.1331366,"None of the above / Not working for pay",2208
"1060243390","2020-07-01 03:00:00","Complete","News","Unknown","Unknown","US-WEST-HI",0,"Used to commute, now work from home",11917
"1060573170","2020-06-30 06:00:00","Complete","News","Unknown","Unknown","US-WEST-CA-San Francisco",0,"None of the above / Not working for pay",2835
"1060695604","2020-06-29 23:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-MN",0,"None of the above / Not working for pay",3241
"1061351234","2020-07-02 00:00:00","Complete","News","Unknown","Unknown","US-WEST-CA",0,"None of the above / Not working for pay",57436
"106249190","2020-07-01 21:00:00","Complete","News","Male","25-34","US-MIDWEST-MO-Springfield",0.7673072,"I continue to commute to work",10608
"106329258","2020-07-02 19:00:00","Complete","News","Male","45-54","US-SOUTH-GA",0.8926676,"None of the above / Not working for pay",27671
"1063376525","2020-07-02 05:00:00","Complete","News","Male","55-64","US-SOUTH-NC-Greensboro",0.882053,"None of the above / Not working for pay",3921
"1063935509","2020-07-01 10:00:00","Complete","News","Unknown","Unknown","US-SOUTH-KY",0,"None of the above / Not working for pay",6659
"1063996336","2020-07-02 22:00:00","Complete","News","Male","55-64","US-SOUTH-GA",0.882053,"Used to work from home and still do",61125
"1064098970","2020-06-30 03:00:00","Complete","News","Female","35-44","US-WEST-CO",1.1944334,"I continue to commute to work",29352
"106526130","2020-06-29 22:00:00","Complete","News","Female","25-34","US-MIDWEST-IL-Chicago",0.8088145,"None of the above / Not working for pay",2411
"1065277117","2020-06-30 04:00:00","Complete","News","Unknown","Unknown","US-NORTHEAST-MA",0,"None of the above / Not working for pay",5306
"1065955673","2020-07-02 11:00:00","Complete","News","Male","55-64","US-SOUTH-MD",0.882053,"I continue to commute to work",20937
"1066140720","2020-07-01 21:00:00","Complete","News","Male","25-34","US-WEST-CA-Los Angeles",1.3195848,"Used to commute, now work from home",14251
"1066256252","2020-06-30 15:00:00","Complete","News","Unknown","Unknown","US-WEST-CO-Denver",0,"I continue to commute to work",35584
"1066279565","2020-07-01 16:00:00","Complete","News","Female","45-54","US-SOUTH-TX-Dallas",0.9409563,"None of the above / Not working for pay",17351
"1066658730","2020-07-01 22:00:00","Complete","News","Male","55-64","US-SOUTH-GA-Atlanta",0.882053,"None of the above / Not working for pay",20049
"1066725003","2020-07-01 23:00:00","Complete","News","Female","55-64","US-SOUTH-OK-Oklahoma City",0.9297674,"Used to work from home and still do",13933
"106738399","2020-07-03 01:00:00","Complete","News","Female","25-34","US-SOUTH-GA",1.1544455,"None of the above / Not working for pay",6028
"1067501980","2020-07-03 18:00:00","Complete","News","Male","45-54","US-MIDWEST-IL-Chicago",0.6254107,"I continue to commute to work",16768
"1067546105","2020-07-01 14:00:00","Complete","News","Male","35-44","US-NORTHEAST-NY",1.3392127,"I continue to commute to work",31845
"1067574653","2020-07-01 00:00:00","Complete","News","Female","35-44","US-SOUTH-MS",0.9913303,"None of the above / Not working for pay",9628
"1067753207","2020-07-02 02:00:00","Complete","News","Female","55-64","US-NORTHEAST-PA",1.3239914,"Used to commute, now work from home",25101
"1068200027","2020-07-01 17:00:00","Complete","News","Male","25-34","US-MIDWEST-MO-Columbia",0.7673072,"Used to work from home and still do",5263
"1068362764","2020-07-02 19:00:00","Complete","News","Female","65+","US-WEST-WA",1.086997,"Used to work from home and still do",3180
"1069216107","2020-07-01 03:00:00","Complete","News","Female","65+","US-NORTHEAST-RI",1.284682,"None of the above / Not working for pay",10381
"1069247987","2020-07-01 11:00:00","Complete","News","Male","35-44","US-MIDWEST-OH",0.658892,"Used to commute, now work from home",75109
"1069710928","2020-06-30 07:00:00","Complete","News","Female","55-64","US-MIDWEST-SD",0.6514031,"None of the above / Not working for pay",5366
"1070872913","2020-06-30 13:00:00","Complete","News","Unknown","Unknown","US-SOUTH-TX-Austin",0,"I continue to commute to work",10695
"1071037702","2020-07-01 23:00:00","Complete","News","Male","55-64","US-WEST-MT-Missoula",1.0627674,"I continue to commute to work",12973
"1071388886","2020-07-02 15:00:00","Complete","News","Female","18-24","US-WEST-UT-Salt Lake City",1.7485404,"I have recently been furloughed or laid-off",10672
