User ID,Time (UTC),Survey Completion,Publisher Category,Gender,Age,Geography,Weight,Question #1 Answer,Response Time #1 (ms)
1005979918,2020-04-04 12:00:00,Complete,News,Female,45-54,US-SOUTH-VA,0.9667193,None of the above / Not working for pay,6248
1006174390,2020-04-02 09:00:00,Complete,News,Male,35-44,US-MIDWEST-MN-Minneapolis,0.756602,"Used to commute, now work from home",12953
1006208,2020-04-02 18:00:00,Complete,News,Female,45-54,US-WEST-ID-Boise,1.2332451,I have recently been furloughed or laid-off,21111
1006409103,2020-04-02 13:00:00,Complete,News,Female,45-54,US-SOUTH-VA-Portsmouth,0.9667193,None of the above / Not working for pay,7146
100643882,2020-04-03 18:00:00,Complete,News,Male,18-24,US-NORTHEAST-NY-Queensbury,1.8169274,I continue to commute to work,7097
1006624722,2020-04-03 20:00:00,Complete,News,Male,65+,US-NORTHEAST-NJ-Newark,0.9373754,Used to work from home and still do,20386
1006650029,2020-04-03 03:00:00,Complete,News,Unknown,Unknown,US-SOUTH-KY-Radcliff,0,"Used to commute, now work from home",16916
1006667638,2020-04-02 11:00:00,Complete,News,Female,Unknown,US-MIDWEST-WI,0,None of the above / Not working for pay,18213
1006673151,2020-04-02 11:00:00,Complete,News,Male,55-64,US-WEST-CA,1.1083777,"Used to commute, now work from home",1498296
1007008604,2020-04-03 19:00:00,Complete,News,Unknown,Unknown,US-NORTHEAST-PA-Philadelphia,0,"Used to commute, now work from home",23251
1007027013,2020-04-04 11:00:00,Complete,News,Male,45-54,US-MIDWEST-WI-Milwaukee,0.7306647,I continue to commute to work,12876
1007063782,2020-04-04 11:00:00,Complete,News,Female,25-34,US-SOUTH-NC,1.1223416,"Used to work from home, but now I commute",2166
100707912,2020-04-04 03:00:00,Complete,News,Female,65+,US-SOUTH-VA,0.7921811,None of the above / Not working for pay,4475
1007130785,2020-04-04 16:00:00,Complete,News,Female,25-34,US-WEST-AZ-Phoenix,1.4317727,I continue to commute to work,11207
100716797,2020-04-03 21:00:00,Complete,News,Male,45-54,US-MIDWEST-MO-Kirkwood,0.7306647,"Used to commute, now work from home",12083
1007387263,2020-04-03 18:00:00,Complete,News,Unknown,Unknown,US-SOUTH-NC-Raleigh,0,"Used to commute, now work from home",6841
1007411829,2020-04-03 13:00:00,Complete,News,Unknown,Unknown,US-MIDWEST-WI,0,None of the above / Not working for pay,14763
1007482169,2020-04-03 03:00:00,Complete,News,Unknown,Unknown,US-NORTHEAST-MA,0,I continue to commute to work,10334
1007518817,2020-04-03 21:00:00,Complete,News,Male,55-64,US-NORTHEAST-NY,1.0041968,I continue to commute to work,7163
1007538221,2020-04-03 03:00:00,Complete,News,Female,25-34,US-WEST-CO-Denver,1.4317727,"Used to commute, now work from home",16477
1007544110,2020-04-03 16:00:00,Complete,Other,Female,45-54,US-NORTHEAST-MA,1.1173273,I have recently been furloughed or laid-off,12901
1007597171,2020-04-03 11:00:00,Complete,News,Male,55-64,US-SOUTH-GA-Marietta,0.8688379,"Used to commute, now work from home",47716
1007844977,2020-04-02 12:00:00,Complete,News,Unknown,Unknown,US-NORTHEAST-PA-Huntingdon,0,I continue to commute to work,15756
1007877706,2020-04-02 18:00:00,Complete,News,Unknown,Unknown,US-SOUTH-MD,0,"Used to commute, now work from home",11557
1007890804,2020-04-03 16:00:00,Complete,News,Female,25-34,US-WEST-CA-San Diego,1.4317727,I have recently been furloughed or laid-off,6673
1007902253,2020-04-03 00:00:00,Complete,News,Unknown,Unknown,US-NORTHEAST-MA,0,"Used to commute, now work from home",17008
1008037863,2020-04-04 15:00:00,Complete,News,Male,25-34,US-MIDWEST-IL-Washington,0.848287,None of the above / Not working for pay,3571
1008068137,2020-04-04 10:00:00,Complete,News,Unknown,Unknown,US-MIDWEST-MO,0,I continue to commute to work,12806
1008101840,2020-04-02 16:00:00,Complete,News,Male,18-24,US-SOUTH-VA,1.572018,None of the above / Not working for pay,5647
100815973,2020-04-02 20:00:00,Complete,News,Female,45-54,US-SOUTH-SC,0.9667193,I continue to commute to work,20549
100820458,2020-04-05 12:00:00,Complete,News,Male,45-54,US-NORTHEAST-NY-New York,1.1439037,I continue to commute to work,4088
1008246489,2020-04-03 11:00:00,Complete,News,Unknown,Unknown,US-WEST-WA,0,"Used to commute, now work from home",23723
100836861,2020-04-02 00:00:00,Complete,News,Female,65+,US-SOUTH-NC,0.7921811,I continue to commute to work,11062
1008476953,2020-04-03 14:00:00,Complete,News,Female,55-64,US-MIDWEST-OH-Columbus,0.626525,"Used to commute, now work from home",33303
1008481221,2020-04-04 05:00:00,Complete,News,Male,35-44,US-SOUTH-VA-Hampton,1.0248464,None of the above / Not working for pay,10018
1008611101,2020-04-03 19:00:00,Complete,News,Female,55-64,US-MIDWEST-SD-Yankton,0.626525,None of the above / Not working for pay,9833
100866787,2020-04-02 17:00:00,Complete,News,Female,35-44,US-NORTHEAST-PA,1.1569904,"Used to commute, now work from home",18336
1008737541,2020-04-04 22:00:00,Complete,News,Unknown,Unknown,US-SOUTH-TX-Houston,0,None of the above / Not working for pay,17088
1008797685,2020-04-02 16:00:00,Complete,News,Female,55-64,US-SOUTH-TX-Abilene,0.8486522,"Used to commute, now work from home",25550
1008801646,2020-04-02 18:00:00,Complete,Other,Female,25-34,US-NORTHEAST-NJ,1.2971946,I have recently been furloughed or laid-off,43941
1008941753,2020-04-01 23:00:00,Complete,News,Female,18-24,US-MIDWEST-MN,1.133593,None of the above / Not working for pay,5241
1008946784,2020-04-02 15:00:00,Complete,Arts & Entertainment,Male,65+,US-WEST-UT,1.0346239,None of the above / Not working for pay,9768
1008981493,2020-04-04 14:00:00,Complete,News,Male,65+,US-SOUTH-MS-Gulfport,0.8110236,I continue to commute to work,7170
1009023826,2020-04-04 07:00:00,Complete,News,Female,25-34,US-MIDWEST-KS,0.8285787,None of the above / Not working for pay,26080
100906658,2020-04-01 18:00:00,Complete,News,Female,25-34,US-WEST-CO-Greeley,1.4317727,I continue to commute to work,12480
100911691,2020-04-02 11:00:00,Complete,News,Female,45-54,US-MIDWEST-IL-Washington,0.7136891,"Used to commute, now work from home",9117
1009155332,2020-04-02 10:00:00,Complete,News,Male,45-54,US-MIDWEST-WI,0.7306647,I have recently been furloughed or laid-off,51441
1009378114,2020-04-02 00:00:00,Complete,News,Female,65+,US-SOUTH-DE,0.7921811,I continue to commute to work,13741
1009474875,2020-04-02 16:00:00,Complete,News,Unknown,Unknown,US-NORTHEAST-NY-New York,0,None of the above / Not working for pay,5332
1009540057,2020-04-04 15:00:00,Complete,News,Male,25-34,US-MIDWEST-MO,0.848287,None of the above / Not working for pay,4703
1009543663,2020-04-04 06:00:00,Complete,News,Female,35-44,US-WEST-OR,1.277023,I have recently been furloughed or laid-off,9740
10096141,2020-04-03 20:00:00,Complete,News,Male,25-34,US-MIDWEST-NE-Lincoln,0.848287,None of the above / Not working for pay,1861
1009718578,2020-04-02 22:00:00,Complete,News,Male,45-54,US-NORTHEAST-CT,1.1439037,I continue to commute to work,9010
1009777951,2020-04-01 19:00:00,Complete,News,Male,25-34,US-MIDWEST-IN-Schererville,0.848287,None of the above / Not working for pay,16092
1009831821,2020-04-04 12:00:00,Complete,News,Male,65+,US-SOUTH-FL-Bradenton,0.8110236,None of the above / Not working for pay,5720
1009910656,2020-04-02 11:00:00,Complete,News,Unknown,Unknown,US-SOUTH-OK,0,Used to work from home and still do,22331
1010000392,2020-04-05 05:00:00,Complete,News,Female,65+,US-MIDWEST-OH,0.5848347,None of the above / Not working for pay,9686
1010066045,2020-04-02 01:00:00,Complete,Other,Unknown,Unknown,US-SOUTH-FL,0,None of the above / Not working for pay,8772
1010134401,2020-04-05 00:00:00,Complete,News,Male,65+,US-MIDWEST-IN-Mishawaka,0.5987454,None of the above / Not working for pay,21842
1010171168,2020-04-04 17:00:00,Complete,News,Male,25-34,US-WEST-AZ-Marana,1.4658284,None of the above / Not working for pay,10231
1010242527,2020-04-04 00:00:00,Complete,News,Unknown,Unknown,US-SOUTH-TX,0,None of the above / Not working for pay,9547
1010250132,2020-04-04 09:00:00,Complete,News,Unknown,Unknown,US-MIDWEST-MN,0,None of the above / Not working for pay,24018
1010258718,2020-04-04 13:00:00,Complete,News,Female,65+,US-MIDWEST-OH,0.5848347,None of the above / Not working for pay,12924
1010323164,2020-04-02 01:00:00,Complete,News,Female,45-54,US-SOUTH-SC-Hilton Head Island,0.9667193,Used to work from home and still do,8382
1010461965,2020-04-03 19:00:00,Complete,News,Unknown,Unknown,US-NORTHEAST-MA-Springfield,0,None of the above / Not working for pay,28403
1010489859,2020-04-03 20:00:00,Complete,News,Unknown,Unknown,US-WEST-CO,0,None of the above / Not working for pay,27165
1010657321,2020-04-01 22:00:00,Complete,News,Male,35-44,US-MIDWEST-MO-St. Louis,0.756602,"Used to commute, now work from home",25586
1010695630,2020-04-02 22:00:00,Complete,News,Unknown,Unknown,US-WEST-WA-Seattle,0,"Used to commute, now work from home",14780
101075574,2020-04-05 13:00:00,Complete,News,Female,65+,US-MIDWEST-WI-Plover,0.5848347,None of the above / Not working for pay,9512
101080806,2020-04-03 19:00:00,Complete,News,Male,65+,US-WEST-AZ-Phoenix,1.0346239,None of the above / Not working for pay,17368
1010823835,2020-04-04 21:00:00,Complete,News,Female,55-64,US-SOUTH-NC,0.8486522,None of the above / Not working for pay,24322
1010986429,2020-04-03 03:00:00,Complete,News,Female,55-64,US-SOUTH-NC-Winston-Salem,0.8486522,None of the above / Not working for pay,7660
1010995336,2020-04-03 19:00:00,Complete,Arts & Entertainment,Male,55-64,US-NORTHEAST-NJ-Newark,1.0041968,"Used to commute, now work from home",31081
1011012782,2020-04-03 17:00:00,Complete,News,Unknown,Unknown,US-WEST-WA,0,"Used to commute, now work from home",13800
1011078047,2020-04-03 14:00:00,Complete,News,Male,25-34,US-WEST-UT-Salt Lake City,1.4658284,None of the above / Not working for pay,15274
1011147095,2020-04-03 19:00:00,Complete,News,Female,18-24,US-SOUTH-AL,1.5354952,None of the above / Not working for pay,2143
1011283149,2020-04-04 02:00:00,Complete,News,Unknown,Unknown,US-MIDWEST-IL,0,None of the above / Not working for pay,10282
1011332057,2020-04-02 19:00:00,Complete,News,Female,45-54,US-SOUTH-AL-Shelby,0.9667193,None of the above / Not working for pay,21428
1011451745,2020-04-03 18:00:00,Complete,Other,Female,18-24,US-SOUTH-MD,1.5354952,"Used to commute, now work from home",16600
1011481473,2020-04-03 01:00:00,Complete,Other,Female,65+,US-MIDWEST-MI,0.5848347,I continue to commute to work,17810
1011498228,2020-04-02 12:00:00,Complete,News,Male,65+,US-NORTHEAST-PA,0.9373754,None of the above / Not working for pay,16455
1011589732,2020-04-04 18:00:00,Complete,News,Male,Unknown,US-MIDWEST-IL,0,I have recently been furloughed or laid-off,34906
1011876030,2020-04-02 13:00:00,Complete,News,Male,55-64,US-SOUTH-AL-Opelika,0.8688379,I continue to commute to work,25669
1011889718,2020-04-02 17:00:00,Complete,News,Unknown,Unknown,US-WEST-AZ-Phoenix,0,None of the above / Not working for pay,29917
1011894602,2020-04-04 01:00:00,Complete,News,Female,55-64,US-SOUTH-FL,0.8486522,None of the above / Not working for pay,53665
1011923002,2020-04-05 01:00:00,Complete,News,Male,35-44,US-WEST-AZ-Tempe,1.3073979,None of the above / Not working for pay,5262
1012118514,2020-04-05 03:00:00,Complete,News,Female,45-54,US-WEST-CO-Aurora,1.2332451,I continue to commute to work,8503
1012162597,2020-04-03 07:00:00,Complete,News,Female,45-54,US-SOUTH-NC-Charlotte,0.9667193,I continue to commute to work,13994
1012275602,2020-04-03 20:00:00,Complete,News,Male,45-54,US-MIDWEST-IL-Chicago,0.7306647,"Used to commute, now work from home",19162
1012314670,2020-04-02 18:00:00,Complete,Arts & Entertainment,Male,55-64,US-NORTHEAST-PA,1.0041968,"Used to commute, now work from home",19099
1012327741,2020-04-02 17:00:00,Complete,News,Female,45-54,US-MIDWEST-IN,0.7136891,None of the above / Not working for pay,17872
1012675925,2020-04-03 19:00:00,Complete,News,Female,35-44,US-WEST-NM-Albuquerque,1.277023,None of the above / Not working for pay,4435
1012712714,2020-04-04 17:00:00,Complete,News,Male,45-54,US-NORTHEAST-NH,1.1439037,None of the above / Not working for pay,43229
1012716732,2020-04-05 11:00:00,Complete,News,Female,45-54,US-MIDWEST-OH,0.7136891,I have recently been furloughed or laid-off,8772
101280174,2020-04-03 12:00:00,Complete,News,Female,65+,US-MIDWEST-WI,0.5848347,None of the above / Not working for pay,18129
1012861457,2020-04-02 12:00:00,Complete,News,Male,35-44,US-SOUTH-VA,1.0248464,I continue to commute to work,10354
1012865736,2020-04-03 16:00:00,Complete,News,Male,65+,US-SOUTH-TN-Jackson,0.8110236,I continue to commute to work,28664
1012918253,2020-04-03 18:00:00,Complete,News,Female,18-24,US-NORTHEAST-PA-Philadelphia,1.7747146,Used to work from home and still do,19091
1012925566,2020-04-02 17:00:00,Complete,News,Female,35-44,US-NORTHEAST-PA-Philadelphia,1.1569904,None of the above / Not working for pay,2963
1013054424,2020-04-03 19:00:00,Complete,News,Male,45-54,US-MIDWEST-IA,0.7306647,None of the above / Not working for pay,12062
1013095746,2020-04-02 00:00:00,Complete,News,Female,25-34,US-MIDWEST-MO,0.8285787,Used to work from home and still do,32396
101312563,2020-04-03 19:00:00,Complete,News,Male,35-44,US-NORTHEAST-RI,1.1845102,"Used to commute, now work from home",6847
101316155,2020-04-01 23:00:00,Complete,News,Unknown,Unknown,US-NORTHEAST-PA,0,I continue to commute to work,9138
1013179309,2020-04-02 17:00:00,Complete,News,Unknown,Unknown,US-MIDWEST-IL-Bloomington,0,"Used to commute, now work from home",31524
1013181633,2020-04-03 18:00:00,Complete,News,Female,65+,US-MIDWEST-IL,0.5848347,"Used to commute, now work from home",11606
1013239864,2020-04-04 21:00:00,Complete,News,Male,45-54,US-SOUTH-TX,0.9897133,"Used to commute, now work from home",15408
1013249881,2020-04-01 22:00:00,Complete,News,Female,18-24,US-MIDWEST-NE-Lincoln,1.133593,None of the above / Not working for pay,4987
1013261766,2020-04-02 05:00:00,Complete,News,Female,25-34,US-WEST-CA-Goleta,1.4317727,"Used to commute, now work from home",10397
101328542,2020-04-02 06:00:00,Complete,News,Unknown,Unknown,US-SOUTH-LA-Sun,0,None of the above / Not working for pay,14001
1013455411,2020-04-04 00:00:00,Complete,News,Male,55-64,US-NORTHEAST-NY,1.0041968,None of the above / Not working for pay,14284
1013497413,2020-04-03 20:00:00,Complete,News,Male,45-54,US-MIDWEST-IA-Bettendorf,0.7306647,None of the above / Not working for pay,8789
1013505016,2020-04-04 12:00:00,Complete,News,Unknown,Unknown,US-NORTHEAST-NY,0,I continue to commute to work,13559
1013600678,2020-04-02 15:00:00,Complete,News,Unknown,Unknown,US-SOUTH-AL-Huntsville,0,I continue to commute to work,38509
1013605904,2020-04-02 04:00:00,Complete,News,Female,25-34,US-WEST-CA-Sacramento,1.4317727,I continue to commute to work,14544
1013771691,2020-04-02 13:00:00,Complete,News,Male,45-54,US-MIDWEST-MO,0.7306647,"Used to commute, now work from home",14613
1013962745,2020-04-01 19:00:00,Complete,News,Unknown,Unknown,US-NORTHEAST-NJ,0,I continue to commute to work,10213
1013971773,2020-04-03 18:00:00,Complete,News,Male,18-24,US-NORTHEAST-PA,1.8169274,I continue to commute to work,39065
1014306575,2020-04-03 21:00:00,Complete,News,Male,45-54,US-MIDWEST-MO-KCMO,0.7306647,I continue to commute to work,11527
1014369800,2020-04-02 23:00:00,Complete,News,Male,45-54,US-MIDWEST-IL-Champaign,0.7306647,None of the above / Not working for pay,25116
1014418874,2020-04-01 23:00:00,Complete,News,Female,55-64,US-SOUTH-TX,0.8486522,Used to work from home and still do,8181
1014555975,2020-04-02 22:00:00,Complete,News,Female,25-34,US-WEST-AZ-Marana,1.4317727,"Used to commute, now work from home",722872
1014871320,2020-04-01 19:00:00,Complete,News,Male,65+,US-SOUTH-FL-Jacksonville,0.8110236,None of the above / Not working for pay,25185
